arm,symbol_source,order_id,symbol,side,intent,decision_date,decision_session,live_date,live_session,engine_event,engine_shares,engine_limit_price,engine_ref_price,matcher_filled,matcher_reason,matcher_status,matcher_fill_type,matcher_fill_date,matcher_fill_session,matcher_shares,matcher_price,matcher_commission,matcher_stamp_tax,matcher_fees_total,engine_fill_id,engine_fill_shares,engine_fill_price,engine_fill_commission,engine_fill_stamp_tax,engine_fill_fees_total,fill_fields_match,probe_mode,core_fields_match,note
NOSNR-bin,,sh.600004-buy-2019-09-30-pm,sh.600004,buy,,2019-09-30,pm,2019-10-08,am,filled_limit_buy,800,22.45,22.45,True,filled,full_fill,limit,2019-10-08,am,800,22.45,5.00,0.00,5.00,F000374,800,22.45,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002201-buy-2019-09-30-pm,sz.002201,buy,,2019-09-30,pm,2019-10-08,am,filled_limit_buy,800,21.95,21.95,True,filled,full_fill,limit,2019-10-08,am,800,21.95,5.00,0.00,5.00,F000375,800,21.95,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600848-sell/risk-2019-09-30-pm,sh.600848,sell,risk,2019-09-30,pm,2019-10-08,am,filled_limit_sell,700,26.2,26.2,True,filled,full_fill,limit,2019-10-08,am,700,26.2,5.00,18.34,23.34,F000369,700,26.2,5.0,18.34,23.34,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002241-sell/risk-2019-09-30-pm,sz.002241,sell,risk,2019-09-30,pm,2019-10-08,am,filled_limit_sell,1200,17.58,17.58,True,filled,full_fill,limit,2019-10-08,am,1200,17.58,5.00,21.10,26.10,F000370,1200,17.58,5.0,21.095999999999997,26.095999999999997,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002384-sell/risk-2019-09-30-pm,sz.002384,sell,risk,2019-09-30,pm,2019-10-08,am,filled_limit_sell,800,19.7,19.7,True,filled,full_fill,limit,2019-10-08,am,800,19.7,5.00,15.76,20.76,F000371,800,19.7,5.0,15.76,20.759999999999998,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002732-sell/risk-2019-09-30-pm,sz.002732,sell,risk,2019-09-30,pm,2019-10-08,am,filled_limit_sell,800,21.22,21.22,True,filled,full_fill,limit,2019-10-08,am,800,21.22,5.00,16.98,21.98,F000372,800,21.22,5.0,16.976,21.976,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002881-buy-2019-10-08-am,sz.002881,buy,,2019-10-08,am,2019-10-08,pm,not_penetrated,,33.34,33.34,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
NOSNR-bin,,sz.002881-buy-2019-10-08-pm,sz.002881,buy,,2019-10-08,pm,2019-10-09,am,filled_limit_buy,500,33.34,33.34,True,filled,full_fill,limit,2019-10-09,am,500,33.34,5.00,0.00,5.00,F000376,500,33.34,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603186-sell/risk-2019-10-18-am,sh.603186,sell,risk,2019-10-18,am,2019-10-18,pm,filled_limit_sell,100,44.77,44.77,True,filled,full_fill,limit,2019-10-18,pm,100,44.77,5.00,4.48,9.48,F000377,100,44.77,5.0,4.477,9.477,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002370-buy-2019-10-31-pm,sz.002370,buy,,2019-10-31,pm,2019-11-01,am,filled_limit_buy,2800,6.83,6.83,True,filled,full_fill,limit,2019-11-01,am,2800,6.83,5.00,0.00,5.00,F000381,2800,6.83,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603083-buy-2019-10-31-pm,sh.603083,buy,,2019-10-31,pm,2019-11-01,am,filled_limit_buy,900,21.71,21.71,True,filled,full_fill,limit,2019-11-01,am,900,21.71,5.00,0.00,5.00,F000382,900,21.71,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603978-buy-2019-10-31-pm,sh.603978,buy,,2019-10-31,pm,2019-11-01,am,filled_limit_buy,700,26.95,26.95,True,filled,full_fill,limit,2019-11-01,am,700,26.95,5.00,0.00,5.00,F000383,700,26.95,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002475-buy-2019-10-31-pm,sz.002475,buy,,2019-10-31,pm,2019-11-01,am,filled_limit_buy,600,31.81,31.81,True,filled,full_fill,limit,2019-11-01,am,600,31.81,5.00,0.00,5.00,F000384,600,31.81,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600004-sell/risk-2019-10-31-pm,sh.600004,sell,risk,2019-10-31,pm,2019-11-01,am,not_penetrated,,18.3,18.3,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.603186-sell/risk-2019-10-31-pm,sh.603186,sell,risk,2019-10-31,pm,2019-11-01,am,filled_limit_sell,400,48.51,48.51,True,filled,full_fill,limit,2019-11-01,am,400,48.51,5.00,19.40,24.40,F000378,400,48.51,5.0,19.404,24.404,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002201-sell/risk-2019-10-31-pm,sz.002201,sell,risk,2019-10-31,pm,2019-11-01,am,filled_limit_sell,800,21.54,21.54,True,filled,full_fill,limit,2019-11-01,am,800,21.54,5.00,17.23,22.23,F000379,800,21.54,5.0,17.232,22.232,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002881-sell/risk-2019-10-31-pm,sz.002881,sell,risk,2019-10-31,pm,2019-11-01,am,filled_limit_sell,500,28.24,28.24,True,filled,full_fill,limit,2019-11-01,am,500,28.24,5.00,14.12,19.12,F000380,500,28.24,5.0,14.120000000000001,19.12,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.600004-sell/risk-2019-11-01-am,sh.600004,sell,risk,2019-11-01,am,2019-11-01,pm,filled_limit_sell,800,17.82,17.82,True,filled,full_fill,limit,2019-11-01,pm,800,17.82,5.00,14.26,19.26,F000385,800,17.82,5.0,14.256,19.256,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603083-sell/risk-2019-11-14-pm,sh.603083,sell,risk,2019-11-14,pm,2019-11-15,am,filled_limit_sell,200,24.88,24.88,True,filled,full_fill,limit,2019-11-15,am,200,24.88,5.00,4.98,9.98,F000386,200,24.88,5.0,4.976,9.975999999999999,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603377-buy-2019-11-29-pm,sh.603377,buy,,2019-11-29,pm,2019-12-02,am,filled_limit_buy,1000,18.49,18.49,True,filled,full_fill,limit,2019-12-02,am,1000,18.49,5.00,0.00,5.00,F000390,1000,18.49,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002241-buy-2019-11-29-pm,sz.002241,buy,,2019-11-29,pm,2019-12-02,am,filled_limit_buy,1000,19.39,19.39,True,filled,full_fill,limit,2019-12-02,am,1000,19.39,5.00,0.00,5.00,F000391,1000,19.39,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.000513-buy-2019-11-29-pm,sz.000513,buy,,2019-11-29,pm,2019-12-02,am,filled_limit_buy,600,31.21,31.21,True,filled,full_fill,limit,2019-12-02,am,600,31.21,5.00,0.00,5.00,F000392,600,31.21,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600285-buy-2019-11-29-pm,sh.600285,buy,,2019-11-29,pm,2019-12-02,am,filled_limit_buy,1900,10.25,10.25,True,filled,full_fill,limit,2019-12-02,am,1900,10.25,5.00,0.00,5.00,F000393,1900,10.25,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603083-sell/risk-2019-11-29-pm,sh.603083,sell,risk,2019-11-29,pm,2019-12-02,am,filled_limit_sell,700,24.5,24.5,True,filled,full_fill,limit,2019-12-02,am,700,24.5,5.00,17.15,22.15,F000387,700,24.5,5.0,17.150000000000002,22.150000000000002,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603978-sell/risk-2019-11-29-pm,sh.603978,sell,risk,2019-11-29,pm,2019-12-02,am,not_penetrated,,26.98,26.98,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002370-sell/risk-2019-11-29-pm,sz.002370,sell,risk,2019-11-29,pm,2019-12-02,am,filled_limit_sell,2800,6.28,6.28,True,filled,full_fill,limit,2019-12-02,am,2800,6.28,5.00,17.58,22.58,F000388,2800,6.28,5.0,17.584,22.584,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002475-sell/risk-2019-11-29-pm,sz.002475,sell,risk,2019-11-29,pm,2019-12-02,am,filled_limit_sell,600,34.03,34.03,True,filled,full_fill,limit,2019-12-02,am,600,34.03,5.00,20.42,25.42,F000389,600,34.03,5.0,20.418,25.418,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603978-sell/risk-2019-12-02-am,sh.603978,sell,risk,2019-12-02,am,2019-12-02,pm,filled_limit_sell,700,26.03,26.03,True,filled,full_fill,limit,2019-12-02,pm,700,26.03,5.00,18.22,23.22,F000394,700,26.03,5.0,18.221,23.221,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002241-sell/risk-2019-12-17-pm,sz.002241,sell,risk,2019-12-17,pm,2019-12-18,am,not_penetrated,,22.3,22.3,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002241-sell/risk-2019-12-18-am,sz.002241,sell,risk,2019-12-18,am,2019-12-18,pm,filled_limit_sell,100,21.62,21.62,True,filled,full_fill,limit,2019-12-18,pm,100,21.62,5.00,2.16,7.16,F000395,100,21.62,5.0,2.162,7.162,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.600153-buy-2019-12-31-pm,sh.600153,buy,,2019-12-31,pm,2020-01-02,am,filled_limit_buy,2100,8.99,8.99,True,filled,full_fill,limit,2020-01-02,am,2100,8.99,5.00,0.00,5.00,F000399,2100,8.99,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002131-buy-2019-12-31-pm,sz.002131,buy,,2019-12-31,pm,2020-01-02,am,filled_limit_buy,6600,2.97,2.97,True,filled,full_fill,limit,2020-01-02,am,6600,2.97,5.00,0.00,5.00,F000400,6600,2.97,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600801-buy-2019-12-31-pm,sh.600801,buy,,2019-12-31,pm,2020-01-02,am,filled_limit_buy,700,26.43,26.43,True,filled,full_fill,limit,2020-01-02,am,700,26.43,5.00,0.00,5.00,F000401,700,26.43,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603659-buy-2019-12-31-pm,sh.603659,buy,,2019-12-31,pm,2020-01-02,am,filled_limit_buy,200,85.15,85.15,True,filled,full_fill,limit,2020-01-02,am,200,85.15,5.00,0.00,5.00,F000402,200,85.15,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600285-sell/risk-2019-12-31-pm,sh.600285,sell,risk,2019-12-31,pm,2020-01-02,am,filled_limit_sell,1900,9.9,9.9,True,filled,full_fill,limit,2020-01-02,am,1900,9.9,5.00,18.81,23.81,F000396,1900,9.9,5.0,18.81,23.81,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603377-sell/risk-2019-12-31-pm,sh.603377,sell,risk,2019-12-31,pm,2020-01-02,am,filled_limit_sell,1000,18.26,18.26,True,filled,full_fill,limit,2020-01-02,am,1000,18.26,5.00,18.26,23.26,F000397,1000,18.26,5.0,18.26,23.26,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.000513-sell/risk-2019-12-31-pm,sz.000513,sell,risk,2019-12-31,pm,2020-01-02,am,not_penetrated,,33.7,33.7,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002241-sell/risk-2019-12-31-pm,sz.002241,sell,risk,2019-12-31,pm,2020-01-02,am,filled_limit_sell,900,19.92,19.92,True,filled,full_fill,limit,2020-01-02,am,900,19.92,5.00,17.93,22.93,F000398,900,19.92,5.0,17.928,22.928,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.000513-sell/risk-2020-01-02-am,sz.000513,sell,risk,2020-01-02,am,2020-01-02,pm,filled_limit_sell,600,33.29,33.29,True,filled,full_fill,limit,2020-01-02,pm,600,33.29,5.00,19.97,24.97,F000403,600,33.29,5.0,19.974,24.974,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002131-sell/risk-2020-01-16-am,sz.002131,sell,risk,2020-01-16,am,2020-01-16,pm,not_penetrated,,3.34,3.34,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002131-sell/risk-2020-01-16-pm,sz.002131,sell,risk,2020-01-16,pm,2020-01-17,am,filled_limit_sell,600,3.27,3.27,True,filled,full_fill,limit,2020-01-17,am,600,3.27,5.00,1.96,6.96,F000404,600,3.27,5.0,1.962,6.962,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.000818-buy-2020-01-23-pm,sz.000818,buy,,2020-01-23,pm,2020-02-03,am,filled_limit_buy,600,28.4,28.4,True,filled,full_fill,limit,2020-02-03,am,600,28.4,5.00,0.00,5.00,F000406,600,28.4,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600990-buy-2020-01-23-pm,sh.600990,buy,,2020-01-23,pm,2020-02-03,am,filled_limit_buy,400,42.9,42.9,True,filled,full_fill,limit,2020-02-03,am,400,42.9,5.00,0.00,5.00,F000407,400,42.9,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603031-buy-2020-01-23-pm,sh.603031,buy,,2020-01-23,pm,2020-02-03,am,filled_limit_buy,600,31.57,31.57,True,filled,full_fill,limit,2020-02-03,am,600,31.57,5.00,0.00,5.00,F000408,600,31.57,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002409-buy-2020-01-23-pm,sz.002409,buy,,2020-01-23,pm,2020-02-03,am,filled_limit_buy,500,33.38,33.38,True,filled,full_fill,limit,2020-02-03,am,500,33.38,5.00,0.00,5.00,F000409,500,33.38,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600153-sell/risk-2020-01-23-pm,sh.600153,sell,risk,2020-01-23,pm,2020-02-03,am,not_penetrated,,8.57,8.57,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.600801-sell/risk-2020-01-23-pm,sh.600801,sell,risk,2020-01-23,pm,2020-02-03,am,not_penetrated,,21.4,21.4,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.603659-sell/risk-2020-01-23-pm,sh.603659,sell,risk,2020-01-23,pm,2020-02-03,am,filled_limit_sell,200,89.44,89.44,True,filled,full_fill,limit,2020-02-03,am,200,89.44,5.00,17.89,22.89,F000405,200,89.44,5.0,17.888,22.888,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002131-sell/risk-2020-01-23-pm,sz.002131,sell,risk,2020-01-23,pm,2020-02-03,am,not_penetrated,,3.05,3.05,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.600153-sell/risk-2020-02-03-am,sh.600153,sell,risk,2020-02-03,am,2020-02-03,pm,filled_limit_sell,2100,7.71,7.71,True,filled,full_fill,limit,2020-02-03,pm,2100,7.71,5.00,16.19,21.19,F000410,2100,7.71,5.0,16.191,21.191,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.600801-sell/risk-2020-02-03-am,sh.600801,sell,risk,2020-02-03,am,2020-02-03,pm,not_penetrated,,19.26,19.26,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002131-sell/risk-2020-02-03-am,sz.002131,sell,risk,2020-02-03,am,2020-02-03,pm,not_penetrated,,2.75,2.75,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.600801-sell/risk-2020-02-03-pm,sh.600801,sell,risk,2020-02-03,pm,2020-02-04,am,filled_limit_sell,700,19.26,19.26,True,filled,full_fill,limit,2020-02-04,am,700,19.26,5.00,13.48,18.48,F000411,700,19.26,5.0,13.482000000000003,18.482000000000003,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002131-sell/risk-2020-02-03-pm,sz.002131,sell,risk,2020-02-03,pm,2020-02-04,am,filled_limit_sell,6000,2.75,2.75,True,filled,full_fill,limit,2020-02-04,am,6000,2.75,5.00,16.50,21.50,F000412,6000,2.75,5.0,16.5,21.5,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603031-sell/risk-2020-02-19-am,sh.603031,sell,risk,2020-02-19,am,2020-02-19,pm,not_penetrated,,38.74,38.74,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sz.002409-sell/risk-2020-02-19-am,sz.002409,sell,risk,2020-02-19,am,2020-02-19,pm,filled_limit_sell,100,46.78,46.78,True,filled,full_fill,limit,2020-02-19,pm,100,46.78,5.00,4.68,9.68,F000413,100,46.78,5.0,4.678,9.678,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603031-sell/risk-2020-02-19-pm,sh.603031,sell,risk,2020-02-19,pm,2020-02-20,am,filled_limit_sell,100,38.74,38.74,True,filled,full_fill,limit,2020-02-20,am,100,38.74,5.00,3.87,8.87,F000414,100,38.74,5.0,3.874,8.874,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603345-buy-2020-02-28-pm,sh.603345,buy,,2020-02-28,pm,2020-03-02,am,filled_limit_buy,200,73.99,73.99,True,filled,full_fill,limit,2020-03-02,am,200,73.99,5.00,0.00,5.00,F000419,200,73.99,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603726-buy-2020-02-28-pm,sh.603726,buy,,2020-02-28,pm,2020-03-02,am,filled_limit_buy,800,22.0,22.0,True,filled,full_fill,limit,2020-03-02,am,800,22.0,5.00,0.00,5.00,F000420,800,22.0,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600584-buy-2020-02-28-pm,sh.600584,buy,,2020-02-28,pm,2020-03-02,am,filled_limit_buy,700,26.61,26.61,True,filled,full_fill,limit,2020-03-02,am,700,26.61,5.00,0.00,5.00,F000421,700,26.61,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.603039-buy-2020-02-28-pm,sh.603039,buy,,2020-02-28,pm,2020-03-02,am,filled_limit_buy,200,85.0,85.0,True,filled,full_fill,limit,2020-03-02,am,200,85.0,5.00,0.00,5.00,F000422,200,85.0,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600990-sell/risk-2020-02-28-pm,sh.600990,sell,risk,2020-02-28,pm,2020-03-02,am,filled_limit_sell,400,43.86,43.86,True,filled,full_fill,limit,2020-03-02,am,400,43.86,5.00,17.54,22.54,F000415,400,43.86,5.0,17.544,22.544,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603031-sell/risk-2020-02-28-pm,sh.603031,sell,risk,2020-02-28,pm,2020-03-02,am,filled_limit_sell,500,35.6,35.6,True,filled,full_fill,limit,2020-03-02,am,500,35.6,5.00,17.80,22.80,F000416,500,35.6,5.0,17.8,22.8,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.000818-sell/risk-2020-02-28-pm,sz.000818,sell,risk,2020-02-28,pm,2020-03-02,am,filled_limit_sell,600,25.7,25.7,True,filled,full_fill,limit,2020-03-02,am,600,25.7,5.00,15.42,20.42,F000417,600,25.7,5.0,15.42,20.42,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002409-sell/risk-2020-02-28-pm,sz.002409,sell,risk,2020-02-28,pm,2020-03-02,am,filled_limit_sell,400,42.7,42.7,True,filled,full_fill,limit,2020-03-02,am,400,42.7,5.00,17.08,22.08,F000418,400,42.7,5.0,17.080000000000002,22.080000000000002,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sz.002959-buy-2020-03-31-pm,sz.002959,buy,,2020-03-31,pm,2020-04-01,am,filled_limit_buy,200,83.9,83.9,True,filled,full_fill,limit,2020-04-01,am,200,83.9,5.00,0.00,5.00,F000426,200,83.9,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.000687-buy-2020-03-31-pm,sz.000687,buy,,2020-03-31,pm,2020-04-01,am,filled_limit_buy,5200,3.72,3.72,True,filled,full_fill,limit,2020-04-01,am,5200,3.72,5.00,0.00,5.00,F000427,5200,3.72,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002363-buy-2020-03-31-pm,sz.002363,buy,,2020-03-31,pm,2020-04-01,am,filled_limit_buy,2100,9.1,9.1,True,filled,full_fill,limit,2020-04-01,am,2100,9.1,5.00,0.00,5.00,F000428,2100,9.1,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sz.002645-buy-2020-03-31-pm,sz.002645,buy,,2020-03-31,pm,2020-04-01,am,filled_limit_buy,1800,10.72,10.72,True,filled,full_fill,limit,2020-04-01,am,1800,10.72,5.00,0.00,5.00,F000429,1800,10.72,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
NOSNR-bin,,sh.600584-sell/risk-2020-03-31-pm,sh.600584,sell,risk,2020-03-31,pm,2020-04-01,am,filled_limit_sell,700,19.67,19.67,True,filled,full_fill,limit,2020-04-01,am,700,19.67,5.00,13.77,18.77,F000423,700,19.67,5.0,13.769000000000002,18.769000000000002,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603039-sell/risk-2020-03-31-pm,sh.603039,sell,risk,2020-03-31,pm,2020-04-01,am,filled_limit_sell,200,74.98,74.98,True,filled,full_fill,limit,2020-04-01,am,200,74.98,5.00,15.00,20.00,F000424,200,74.98,5.0,14.996,19.996000000000002,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603345-sell/risk-2020-03-31-pm,sh.603345,sell,risk,2020-03-31,pm,2020-04-01,am,filled_limit_sell,200,85.82,85.82,True,filled,full_fill,limit,2020-04-01,am,200,85.82,5.00,17.16,22.16,F000425,200,85.82,5.0,17.164,22.164,True,full,True,strict penetration: session high > q; fill at q
NOSNR-bin,,sh.603726-sell/risk-2020-03-31-pm,sh.603726,sell,risk,2020-03-31,pm,2020-04-01,am,not_penetrated,,20.33,20.33,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
NOSNR-bin,,sh.603726-sell/risk-2020-04-01-am,sh.603726,sell,risk,2020-04-01,am,2020-04-01,pm,not_penetrated,,18.3,18.3,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
