family,symbol,day,category,sig_ret_20,pool_med_20,pool_mean_20,elig_ctrl_20,fill_day,trig_to_fill,post_fill_ret_20
B2,sh.603189,2020-07-08,unmatched,-0.08531951640759927,0.020304626660558656,0.0582080055696643,,,,
B2,sz.002577,2020-07-08,unmatched,-0.09095831077422856,0.020304626660558656,0.0582080055696643,,,,
B2,sz.002258,2020-07-10,unmatched,0.20434782608695712,-0.015696485087834666,0.024468546157465108,,,,
B2,sz.002568,2020-07-10,unmatched,0.11500649230198468,-0.015696485087834666,0.024468546157465108,,,,
B2,sz.002734,2020-07-10,unmatched,0.007398273736127781,-0.015696485087834666,0.024468546157465108,,,,
B2,sz.002669,2020-07-10,unmatched,-0.02139639639639601,-0.015696485087834666,0.024468546157465108,,,,
B2,sh.603985,2020-07-13,unmatched,0.38743718592964815,-0.036237070648313885,-0.004519488604597436,,,,
B2,sz.002124,2020-07-13,unmatched,0.053092182030338275,-0.036237070648313885,-0.004519488604597436,,,,
B2,sh.600330,2020-07-14,unmatched,-0.17716535433070868,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.000400,2020-07-14,unmatched,0.01085568326947639,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.000612,2020-07-14,unmatched,-0.05977011494252904,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.000661,2020-07-14,unmatched,-0.0008007227035683462,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.000829,2020-07-14,unmatched,0.007894736842105177,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.001696,2020-07-14,unmatched,0.0750279955207167,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.002714,2020-07-14,unmatched,-0.02461059190031123,-0.045286759388590225,-0.016649908087458226,,,,
B2,sz.002803,2020-07-14,unmatched,0.28826376285541366,-0.045286759388590225,-0.016649908087458226,,,,
B2,sh.600845,2020-07-15,unmatched,-0.04609676038247468,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sh.601615,2020-07-15,unmatched,0.07425742574257477,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.000591,2020-07-15,unmatched,0.2783505154639172,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.002223,2020-07-15,unmatched,-0.12300444909709496,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.002263,2020-07-15,unmatched,-0.08710801393728229,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.002567,2020-07-15,unmatched,-0.06379453189726658,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.002869,2020-07-15,unmatched,-0.09763835037010893,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sz.002891,2020-07-15,unmatched,0.019625334522747506,-0.024940137450632838,-0.0026322795228559816,,,,
B2,sh.603713,2020-07-16,unmatched,0.3680297397769514,0.024045737272457735,0.05402919401931265,,,,
B2,sz.002311,2020-07-16,unmatched,0.23740740740740685,0.024045737272457735,0.05402919401931265,,,,
B2,sz.002562,2020-07-16,unmatched,-0.056577086280056865,0.024045737272457735,0.05402919401931265,,,,
B2,sh.600298,2020-07-17,unmatched,0.04845115170770509,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002367,2020-07-17,unmatched,0.0633165829145732,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002498,2020-07-17,unmatched,-0.06981132075471708,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002660,2020-07-17,unmatched,-0.012738853503184933,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002163,2020-07-17,unmatched,0.5366395262768322,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002286,2020-07-17,unmatched,1.0787992495309573,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002791,2020-07-17,unmatched,0.1790097333897589,0.033065363923072244,0.062260576048249354,,,,
B2,sz.002548,2020-07-20,unmatched,0.09640831758034052,0.01779480746154627,0.04800609677329814,,,,
B2,sh.601208,2020-07-21,unmatched,0.03654485049833878,0.021609858591248976,0.051167576175457585,,,,
B2,sh.603378,2020-07-21,unmatched,0.0905011219147347,0.021609858591248976,0.051167576175457585,,,,
B2,sh.603606,2020-07-21,unmatched,0.341689373297003,0.021609858591248976,0.051167576175457585,,,,
B2,sz.001914,2020-07-21,unmatched,-0.041174207749195335,0.021609858591248976,0.051167576175457585,,,,
B2,sz.002459,2020-07-21,unmatched,-0.014782608695652177,0.021609858591248976,0.051167576175457585,,,,
B2,sz.002959,2020-07-21,unmatched,-0.06339869281045718,0.021609858591248976,0.051167576175457585,,,,
B2,sh.600547,2020-07-22,unmatched,0.07695738825489595,0.002498694017306513,0.027984495388486803,,,,
B2,sh.603258,2020-07-22,unmatched,-0.2601572739187419,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000014,2020-07-22,unmatched,-0.0695067264573993,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000038,2020-07-22,unmatched,-0.025526483726866167,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000061,2020-07-22,unmatched,0.060070671378091633,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000157,2020-07-22,unmatched,-0.03416856492027309,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000561,2020-07-22,unmatched,0.1276849642004778,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000667,2020-07-22,unmatched,0.10826210826210825,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000786,2020-07-22,unmatched,0.04987293519695002,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000807,2020-07-22,unmatched,-0.0804769001490312,0.002498694017306513,0.027984495388486803,,,,
B2,sz.000831,2020-07-22,unmatched,0.04609218436873719,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002008,2020-07-22,unmatched,-0.10667244360677053,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002019,2020-07-22,unmatched,-0.09990362993896507,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002041,2020-07-22,unmatched,0.7182620502376107,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002069,2020-07-22,unmatched,0.42635658914728713,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002105,2020-07-22,unmatched,0.32303732303732313,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002170,2020-07-22,unmatched,0.10955710955710996,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002266,2020-07-22,unmatched,0.047528517110265955,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002297,2020-07-22,unmatched,0.11051930758988071,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002414,2020-07-22,unmatched,-0.0289473684210525,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002429,2020-07-22,unmatched,-0.06703146374828972,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002431,2020-07-22,unmatched,-0.011142061281337323,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002493,2020-07-22,unmatched,0.21255760368663634,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002570,2020-07-22,unmatched,0.09055627425614521,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002584,2020-07-22,unmatched,-0.16291532690246513,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002606,2020-07-22,unmatched,-0.026106696935300766,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002797,2020-07-22,unmatched,0.031365313653135996,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002897,2020-07-22,unmatched,-0.12647814910025712,0.002498694017306513,0.027984495388486803,,,,
B2,sz.002107,2020-07-23,unmatched,-0.1288492706645057,-0.004712631326752037,0.01677079473127384,,,,
B2,sh.600521,2020-07-24,unmatched,0.07324926214113225,0.050336069664473904,0.07198617341230384,,,,
B2,sh.600267,2020-07-27,filled,-0.03279569892473155,0.05218421913264759,0.07588877092476543,,2020-07-28,-0.026881720430107503,-0.03480662983425442
B2,sz.002298,2020-07-29,filled,0.06877828054298685,-0.010416666666666241,0.005268006459345561,,2020-07-30,-0.04343891402714939,0.10785241248817479
B2,sh.603338,2020-07-30,filled,0.19156214367160818,0.0015983808279159684,0.012844555734738439,,2020-07-31,0.011060433295325023,0.2070598849667309
B2,sz.002028,2020-08-04,filled,-0.08483563096500524,-0.013742556115437399,-0.0008245496977091132,,2020-08-05,-0.0021208907741251393,-0.08430747431810126
B2,sz.002364,2020-08-04,unmatched,-0.30759493670886096,-0.013742556115437399,-0.0008245496977091132,,,,
B2,sh.603612,2020-08-07,unmatched,-0.14180929095354522,-0.017706576728498735,-0.012656262870272116,,,,
B2,sh.600496,2020-08-11,unmatched,-0.03678929765886274,-0.01758793969849226,-0.013066054975086495,,,,
B2,sz.002847,2020-08-11,unmatched,-0.014042426053181734,-0.01758793969849226,-0.013066054975086495,,,,
B2,sh.603330,2020-08-18,filled,-0.02084884586746094,-0.08026030368763593,-0.07089858792674143,,2020-08-19,-0.03127326880119141,0.07417371252882399
B2,sz.002493,2020-08-19,unmatched,-0.10451306413301664,-0.07418576598311188,-0.06426834344206085,,,,
B2,sz.002184,2020-08-21,unmatched,-0.11438892233594189,-0.053637031594415685,-0.04223065557933065,,,,
B2,sz.002223,2020-08-21,unmatched,-0.1119241192411925,-0.053637031594415685,-0.04223065557933065,,,,
B2,sz.002920,2020-08-21,unmatched,-0.031757134862898995,-0.053637031594415685,-0.04223065557933065,,,,
B2,sh.601975,2020-08-25,unmatched,-0.05208333333333326,-0.06273062730627332,-0.05314950094947004,,,,
B2,sz.002669,2020-08-25,unmatched,-0.05225911812738193,-0.06273062730627332,-0.05314950094947004,,,,
B2,sz.002810,2020-08-25,unmatched,-0.06942025379447625,-0.06273062730627332,-0.05314950094947004,,,,
B2,sz.002903,2020-08-25,unmatched,-0.1733870967741935,-0.06273062730627332,-0.05314950094947004,,,,
B2,sh.600727,2020-08-28,filled,-0.1283950617283952,-0.08194905869324498,-0.07396971336673602,,2020-08-31,-0.013580246913580174,-0.12015018773466857
B2,sz.000529,2020-08-28,unmatched,-0.2021390374331552,-0.08194905869324498,-0.07396971336673602,,,,
B2,sz.002367,2020-08-28,unmatched,-0.11535942477436456,-0.08194905869324498,-0.07396971336673602,,,,
B2,sz.002401,2020-08-28,unmatched,-0.1177570093457948,-0.08194905869324498,-0.07396971336673602,,,,
B2,sz.002537,2020-08-28,unmatched,-0.14616321559074297,-0.08194905869324498,-0.07396971336673602,,,,
B2,sh.603178,2020-09-01,filled,-0.15234720992028328,-0.09036860879904862,-0.08400147309852947,,2020-09-02,-0.007085916740478315,-0.1427297056199821
B2,sz.002155,2020-09-01,unmatched,-0.1260162601626016,-0.09036860879904862,-0.08400147309852947,,,,
B2,sz.002475,2020-09-01,unmatched,-0.0019294860550781445,-0.09036860879904862,-0.08400147309852947,,,,
B2,sz.002576,2020-09-01,unmatched,0.016304347826086918,-0.09036860879904862,-0.08400147309852947,,,,
B2,sh.601208,2020-09-02,filled,0.04292343387470998,-0.09133489461358324,-0.08562705040457146,,2020-09-03,-0.02552204176334094,0.12619047619047596
B2,sz.002218,2020-09-02,unmatched,0.11471321695760595,-0.09133489461358324,-0.08562705040457146,,,,
B2,sz.002281,2020-09-02,unmatched,0.01716114019778958,-0.09133489461358324,-0.08562705040457146,,,,
B2,sz.002414,2020-09-02,unmatched,-0.14430693069306932,-0.09133489461358324,-0.08562705040457146,,,,
B2,sz.002487,2020-09-02,unmatched,0.07287933094384758,-0.09133489461358324,-0.08562705040457146,,,,
B2,sz.002708,2020-09-02,unmatched,-0.06340057636887597,-0.09133489461358324,-0.08562705040457146,,,,
B2,sh.603218,2020-09-03,unmatched,0.18099547511312242,-0.058290155440414715,-0.05117457593564454,,,,
B2,sz.002130,2020-09-03,unmatched,-0.0899653979238757,-0.058290155440414715,-0.05117457593564454,,,,
B2,sz.002644,2020-09-03,unmatched,-0.09513023782559504,-0.058290155440414715,-0.05117457593564454,,,,
B2,sh.603111,2020-09-04,unmatched,-0.052932761087267965,-0.0286085825747725,-0.021163215918869573,,,,
B2,sz.000703,2020-09-04,unmatched,-0.05843621399176979,-0.0286085825747725,-0.021163215918869573,,,,
B2,sz.002594,2020-09-04,unmatched,0.42777777777777826,-0.0286085825747725,-0.021163215918869573,,,,
B2,sh.600804,2020-09-04,unmatched,-0.13821989528795842,-0.0286085825747725,-0.021163215918869573,,,,
B2,sz.002603,2020-09-04,unmatched,-0.024558976132826205,-0.0286085825747725,-0.021163215918869573,,,,
B2,sz.002229,2020-09-07,unmatched,-0.08419689119170937,-0.014705882352941124,-0.0013761807723036137,,,,
B2,sz.002919,2020-09-07,unmatched,0.2436874702239158,-0.014705882352941124,-0.0013761807723036137,,,,
B2,sz.002312,2020-09-07,unmatched,-0.01940298507462701,-0.014705882352941124,-0.0013761807723036137,,,,
B2,sz.002568,2020-10-12,filled,0.08088581749646706,-0.03516049171002411,-0.014138996528295146,,2020-10-13,0.005182974713365818,0.15109375000000091
B2,sh.600521,2020-10-15,filled,-0.04580812445981031,-0.034549143987449626,-0.01801357036777084,,2020-10-16,-0.01584557764333061,-0.04156908665105408
B2,sz.002623,2020-10-15,filled,0.11138552729068896,-0.034549143987449626,-0.01801357036777084,,2020-10-16,-0.013830575450728633,0.08590032556974703
B2,sh.600178,2020-10-16,filled,-0.041457286432160956,-0.03572919073994607,-0.01685069429559581,,2020-10-19,-0.035175879396984966,-0.03255208333333348
B2,sh.601872,2020-10-16,unmatched,-0.04841402337228684,-0.03572919073994607,-0.01685069429559581,,,,
B2,sh.603985,2020-10-16,unmatched,-0.009803921568627194,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002481,2020-10-16,unmatched,-0.020754716981132626,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002714,2020-10-16,unmatched,-0.06870431893687756,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002791,2020-10-16,unmatched,-0.0704820571592295,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002829,2020-10-16,unmatched,-0.16213251426064057,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.000009,2020-10-16,unmatched,-0.010269576379974277,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002258,2020-10-16,unmatched,0.1110009910802785,-0.03572919073994607,-0.01685069429559581,,,,
B2,sz.002362,2020-10-16,unmatched,0.07390586292320434,-0.03572919073994607,-0.01685069429559581,,,,
B2,sh.603330,2020-10-19,unmatched,-0.09540636042402795,-0.01711638035837565,0.004846951697191236,,,,
B2,sz.002408,2020-10-19,unmatched,0.14249684741488067,-0.01711638035837565,0.004846951697191236,,,,
B2,sz.002594,2020-10-20,unmatched,0.19285714285714306,-0.027741559521251458,-0.009538697834394568,,,,
B2,sh.603613,2020-10-21,unmatched,-0.13897280966767367,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.000690,2020-10-21,unmatched,-0.04597701149425282,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.000799,2020-10-21,unmatched,0.06787066705505373,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002026,2020-10-21,unmatched,-0.10989010989011028,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002027,2020-10-21,unmatched,0.004179728317658782,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002151,2020-10-21,unmatched,-0.10045817071101337,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002919,2020-10-21,unmatched,-0.33923611111111107,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002959,2020-10-21,unmatched,-0.1694669314189703,-0.014400509790791494,0.003129660340784929,,,,
B2,sz.002975,2020-10-21,unmatched,0.0678318375059046,-0.014400509790791494,0.003129660340784929,,,,
B2,sh.603258,2020-10-22,unmatched,-0.18094089264173652,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.000038,2020-10-22,unmatched,-0.09200968523002417,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.000625,2020-10-22,unmatched,0.2751889168765742,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.000807,2020-10-22,unmatched,0.48936170212766106,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.000829,2020-10-22,unmatched,0.009575923392612484,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.000951,2020-10-22,unmatched,0.012400110223202088,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002041,2020-10-22,unmatched,-0.12486992715920908,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002185,2020-10-22,unmatched,0.05817174515235446,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002297,2020-10-22,unmatched,-0.021192052980132825,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002456,2020-10-22,unmatched,-0.007843152622874938,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002497,2020-10-22,unmatched,0.2803163444639716,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002522,2020-10-22,unmatched,0.0516499282639884,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002634,2020-10-22,unmatched,-0.01660280970625816,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002705,2020-10-22,unmatched,-0.0686498855835238,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002726,2020-10-22,unmatched,0.19745222929936324,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002797,2020-10-22,unmatched,-0.07971656333038057,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002824,2020-10-22,unmatched,0.07944732297063917,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002845,2020-10-22,unmatched,-0.12503651767455426,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002891,2020-10-22,unmatched,0.083582089552239,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002945,2020-10-22,unmatched,-0.05204216073781298,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002979,2020-10-22,unmatched,0.2078853046594984,-0.005211664980247832,0.011031882446682307,,,,
B2,sz.002223,2020-10-29,unmatched,-0.12715314751017814,0.00907856943754326,0.018966345233349103,,,,
B2,sz.002335,2020-10-30,unmatched,-0.007670182166826356,0.037144938091769886,0.047221228641709426,,,,
B2,sz.002241,2020-10-30,unmatched,-0.17372134038800702,0.037144938091769886,0.047221228641709426,,,,
B2,sz.002334,2020-10-30,unmatched,-0.0610169491525423,0.037144938091769886,0.047221228641709426,,,,
B2,sz.002407,2020-11-02,unmatched,-0.02254226675015758,0.03566121842496317,0.040836766413108384,,,,
B2,sh.600177,2020-11-03,unmatched,-0.002751031636863077,0.02859778597785878,0.0373571228750144,,,,
B2,sz.000550,2020-11-03,unmatched,-0.0980743394536504,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002026,2020-11-03,unmatched,-0.04279835390946529,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002130,2020-11-03,unmatched,0.04036697247706433,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002230,2020-11-03,unmatched,-0.029850746268657247,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002471,2020-11-03,unmatched,0.0037878787878786735,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002576,2020-11-03,unmatched,-0.07607090103397374,0.02859778597785878,0.0373571228750144,,,,
B2,sz.002709,2020-11-03,unmatched,0.17953972257251039,0.02859778597785878,0.0373571228750144,,,,
B2,sh.603076,2020-11-04,unmatched,0.06878445786295595,0.03122730573711041,0.03899857697145428,,,,
B2,sz.002123,2020-11-04,unmatched,0.10264483627204068,0.03122730573711041,0.03899857697145428,,,,
B2,sz.002414,2020-11-04,unmatched,0.028199566160520106,0.03122730573711041,0.03899857697145428,,,,
B2,sz.002544,2020-11-04,unmatched,-0.023341523341523507,0.03122730573711041,0.03899857697145428,,,,
B2,sz.002847,2020-11-04,unmatched,-0.08174692049272103,0.03122730573711041,0.03899857697145428,,,,
B2,sz.002940,2020-11-04,unmatched,-0.09980620155038722,0.03122730573711041,0.03899857697145428,,,,
B2,sh.600596,2020-11-05,unmatched,0.3871635610766042,0.010815307820299491,0.016718148387778825,,,,
B2,sh.603010,2020-11-05,unmatched,-0.00809716599190291,0.010815307820299491,0.016718148387778825,,,,
B2,sz.000786,2020-11-05,unmatched,0.04244527495995665,0.010815307820299491,0.016718148387778825,,,,
B2,sz.002378,2020-11-05,unmatched,0.0949494949494949,0.010815307820299491,0.016718148387778825,,,,
B2,sz.002446,2020-11-05,unmatched,-0.06233766233766247,0.010815307820299491,0.016718148387778825,,,,
B2,sh.600966,2020-11-06,unmatched,-0.030069930069930084,0.020376522702104216,0.026430697647662885,,,,
B2,sz.000555,2020-11-06,unmatched,-0.039978094194961566,0.020376522702104216,0.026430697647662885,,,,
B2,sh.600831,2020-11-06,unmatched,0.015172413793103745,0.020376522702104216,0.026430697647662885,,,,
B2,sh.600986,2020-11-06,unmatched,-0.09021113243761958,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002108,2020-11-06,unmatched,-0.074712643678161,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002324,2020-11-06,unmatched,0.0358306188925086,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002345,2020-11-06,unmatched,0.012684989429175397,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002460,2020-11-06,unmatched,0.03888149134487362,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002594,2020-11-06,unmatched,-0.0975635370720438,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002625,2020-11-06,unmatched,-0.09866071428571344,0.020376522702104216,0.026430697647662885,,,,
B2,sz.002284,2020-12-28,filled,-0.20229555236728813,-0.017108981841025883,0.0025472057418536313,,2020-12-29,-0.07890961262553808,-0.14485981308411178
